,date_review,reviewID_review,reviewContent_review,rating_review,usefulCount_review,coolCount_review,funnyCount_review,fake_review,reviewerID_user,name_user,location_user,yelpJoinDate_user,friendCount_user,reviewCount_user,firstCount_user,usefulCount_user,coolCount_user,funnyCount_user,complimentCount_user,tipCount_user,fanCount_user,reviewsPerDay_user,hotelID_hotel,name_hotel,location_hotel,reviewCount_hotel,rating_hotel,categories_hotel,address_hotel,AcceptsCreditCards_hotel,PriceRange_hotel,WiFi_hotel,webSite_hotel,phoneNumber_hotel,filReviewCount_hotel
588,6/11/2012,-5uy1,"Location, location, location.  Obviously if you are in Chicago for a conference at McCormick, then staying at this Hyatt is very convenient.  However, getting around town can be a nightmare.  Taxi lines were often 20 minutes or more, and there is almost nothing nearby that is worth going to.   The Shor bar and restaurant meets relatively low expectations.  The drinks are decent, and the food is uninspiring, but edible.   Finally, the rooms are staid and cold.  They have zero character, as if the decor was an afterthought to the location.  I have slept in nicer rooms at 2 star hotels.",2,0,0,0,N,zTkWFiZm_BW1Ya3xMW5uZA,Beini S.,"Berkeley, CA",July 2010,73,37,0,8,2,7,3,25,0,0.04495747266099635,tkh-O25939GJTiqXbWm1tg,Ginger Bistro,"Ginger Bistro - University City - University City, MO",69,3.0,"Restaurants, Asian Fusion, METADATA","6665 Delmar Blvd University City, MO 63130 Neighborhoods: University City, The Loop",Yes,$$,No,http://www.gingerintheloop.com,(314) 222-2588,0
589,4/19/2012,zKBzrXJDnVSZPAKVx,Very nice hotel. Was clean and kept up well. I had a room on the 26th floor with an excellent view. The hotel is in the middle of nowhere however so be prepared to take taxis anywhere else in the city.,4,0,0,0,N,XSyfYqutS7XF8zBjeyoetg,Russell M.,"Leesburg, VA",April 2009,0,10,0,1,2,0,0,0,0,0.007818608287724784,4HJoGhB4Svo-_7ecM-Cv5g,Bobo Noodle House,"Bobo Noodle House - Skinker/DeBaliviere Parkview - Saint Louis, MO",77,3.5,"Restaurants, Asian Fusion, METADATA","278 N Skinker Blvd Saint Louis, MO 63130 Neighborhood: Skinker/DeBaliviere Parkview",Yes,$$,None,http://www.bobonoodle.com/,(314) 863-7373,0
590,8/9/2010,mkC1es8NmidNnYyWj2FE4Q,"If you're attending a conference at the convention center, the Hyatt Regency is tough to beat. It's connected to the center by a hallway and has big screen TVs in the lobby which list convention locations (as well as weather and metro routes into the city). While a very busy lobby, the staff moved people through at a reasonable pace with a concierge and valets who kept taxis in a respectful line back from the door before whistling them to advance. The rooms are also nice with comfortable beds, ready access cords for computers, flat screen TV as well as smaller touches (not only did they have the complimentary shampoo and conditioner, but they had toothpaste in the room). There's two drawbacks to the Hyatt. The first is the location. It can't be entirely helped since it's part of the convention center complex, but it's a decent distance from the downtown and tourist sites. It's a walkable distance, but plan on a brisk 30 minute walk before you start to get to areas that are interesting. The second drawback is that apparently the walls are thin. Noises in the hallway seem magnified and you can even hear the squeak of doorhandles turning in the hallway. Conversations in the adjacent rooms are easy to hear (sadly, the conversations in the rooms next to me were fairly mundane); don't discuss something that you don't want to see on a blog 15 minutes later here.",4,2,3,2,N,znfjct0thSM_LaXsPv1zzw,A. P.,"Lake Zurich, IL",April 2006,0,27,10,38,4,11,9,0,0,0.01136842105263158,Ouf4EObJZRsQEFZ9bmahYw,The Pasta House Co,"The Pasta House Co - University City - University City, MO",16,3.0,"Restaurants, Italian, METADATA","8213 Delmar University City, MO 63124 Neighborhood: University City",Yes,$$,None,http://www.pastahouse.com,(314) 991-2022,0
591,11/7/2007,boATuOhSohCWwuh38KsizQ,"No, you're not really close to the center of town. Not within walking distance anyway. So if you know that going into it, then you won't be disappointed. The cab ride into the city is short though. The check in line was long but it moved quickly. I wasn't happy to see that the self check in kiosk wasn't working. Those are relatively new! They should work! But whatever, the front desk guy was fast and really helpful so human interaction was actually preferred in this situation. Our suite was GORGEOUS and everything was perfect. They have great amenities and a HUGE lounge with a little shop for coffee, snacks, reading materials...ect. The valet and bell hop guys are very nice...plenty of room to handle many cars. The cab line downstairs at the peak of ""going out"" time was sort of long but it moved quickly. I was surprised because there isn't much aroudn there, but the cabs seem to frequent it at the right time.",5,2,3,0,N,vgXxO6xZnY9I8_6CYNy1Sg,Paige R.,"Kansas City, MO",January 2011,0,3,0,4,1,1,0,0,1,0.004694835680751174,ANoWhBWNVDy_syuwZqh2BA,Milo and Olive,"Milo and Olive - Santa Monica - Santa Monica, CA",240,4.0,"Restaurants, Pizza, Food, Bakeries, METADATA","2723 Wilshire Blvd Santa Monica, CA 90403 Neighborhood: Santa Monica",Yes,$$,No,http://www.miloandolive.com/,(310) 453-6776,0
592,5/17/2007,7TbUHbXmqvkYtB-bjktLZA,"Above average hotel stay for the following reasons. -Down comforter -nice toiletries (wish they were more eco-friendly though) -pool, and sauna -cushy bed down sides -cable tv channel selection. Wtf!!!? NO MTV. -far away from everthing in chicago besides the mccormick place convention center.",4,2,3,0,N,ygvuBKhHYzIfaQgn9HDEgQ,Peter R.,"San Francisco, CA",August 2008,0,10,1,5,1,0,1,0,0,0.006570302233902759,5J7t7oZFmIU_OGMeCc588w,Real Food Daily,"Real Food Daily - Santa Monica - Santa Monica, CA",625,4.0,"Restaurants, Vegetarian, Vegan, METADATA","514 Santa Monica Blvd Santa Monica, CA 90401 Neighborhood: Santa Monica",Yes,$$,No,http://www.realfood.com/,(310) 451-7544,0
593,6/25/2007,x5nmwaiAWBXu2miF8a4fug,"4.5 stars..... We stayed in a suite at this hotel, and it was one helluva room.  I loved it.  Views cover 2 of the 4 walls in the suites, and the bed feels like a cloud dropped out of heaven.  What more can you ask for? However - - it loses the 1/2 star solely because it's out in the middle of nowhere.  Unless you have reason to be near the Convention Center, which is conveniently located right next to the hotel (attached, actually) then there really is no reason to be at Hyatt McCormick.  (This is the reason we were at this location to begin with, obviously.) To get to ""downtown"" or the more happening areas of Chicago, it will generally be a $10+ cabride there, and then again, on the way back.  After a week there, this can accumulate to quite a sum.    The only plus side to this is that you get to drive up and down Michigan Ave during all times of the day/night, and see what's happening.  This would be nice if you rented a car... but then driving home after a night out will STILL be quite a hike! Many things about the Hyatt McCormick indicate it IS indeed a hotel all about business, and even the staff seem accustomed to dealing with people traveling for business - not pleasure, in that they are rather curt, get the job done, and no small talk, no extra smile, or anything.  Their goal is to get people in, and out as efficiently as possible.  No complaints, but you can tell you're not in California anymore.  :-) Bathrooms were nice - shower was great.  Toiletries - very nice.   There is a general lack of outlets in the room. Television, for the size of the room, was small, but there were two tv's in our suite. There is also a bar area with fridge and cabinets with sink - - no stove though - and no microwave, so it's more for entertaining than preparing food or reheating food. Really beautiful room and breathtaking view.  I wish I had taken photos, but unfortunately, I forgot! If this hotel were located centrally within ""playing distance"", I'd give it a 5-star hands down, but solely for its location -  I can't give it the full 5-stars.  4.5 stars it is.",4,1,2,1,N,uOqh11i95vvIb_JI9apGUg,Terra Retra L.,"Frankfort, IL",October 2007,24,53,9,32,10,9,4,13,0,0.029009304871373837,53KFlNeOySbFmSMl1CgAQQ,Primo Passo Coffee,"Primo Passo Coffee - Santa Monica - Santa Monica, CA",53,3.5,"Restaurants, Cafes, Food, Coffee & Tea, METADATA","702 Montana Ave Santa Monica, CA 90403 Neighborhood: Santa Monica",Yes,$,No,http://www.primopassocoffee.com,(310) 451-5900,0
594,9/22/2009,NNlbZ9xAZmDt4j1-h0D2lQ,"The Hyatt at McCormick Place was the second hotel that I stayed at during my recent visit to Chicago.  I was unsatisfied with my previous location and was in a rush to check into the Hyatt.  Although the regular check in time is at 3pm, I explained my situation to a front desk girl at 8am and she quickly found a great room for me.  I settled into my room shortly thereafter.   The corner room that I was given had all of the regular Hyatt Regency features like the cushy bed, pillows, textured wall treatments, stone bathroom floors, etc.  These features were on par with the  two previous stays that I've had across the country this past summer with HR so I can say that HR is of consistently decent quality.  The main difference that I found at this Hyatt was that there was no concierge present during the whole duration of my visit.  Rather, the guest services helped us out and were our de facto concierges.  Our concierges were helpful with recommendations because there are no nearby eateries unless you count the Connie's Pizza and McDonalds located deep in the belly of the McCormick Center.   Taking a cab is essential to get a good impression of the city no matter what hotel you use.  Although the HR has a free one way shuttle (leaves on the top of each hour), it only makes three stops: the museum campus, water tower and Navy pier.  All of these stops are great taxi pickup spots, you can get closer to your intended destinations. Thankfully I ended my stay in Chicago with the Hyatt Regency McCormick Place.  I've learned that I can depend on them for great amenities and customer service.  I'll look forward to staying at another one in the future.",4,1,1,0,N,y_396J28M_dTH3-sen2DVQ,Linda V.,"Chicago, IL",December 2008,51,20,0,16,2,0,3,0,1,0.014285714285714285,FKCgnpYf0mFsMHnZCe-i-g,Menchie's,"Menchie's - Santa Monica - Santa Monica, CA",68,3.0,"Food, Ice Cream & Frozen Yogurt, METADATA","732 Montana Ave Santa Monica, CA 90403 Neighborhood: Santa Monica",Yes,$,None,http://menchies.com,(310) 393-4242,0
595,10/9/2007,NFlvaHVtuUz15IeQGaGE2Q,"One word: ""eh"".   Having stayed closer to the center of town, this place seemed really really really far away from everything.  Oh, did i mention it's like, really far away?? Ok, to be fair, they shuttle you into downtown, but ha!  guess what?  NO shuttle back!  [sucka!]   Negatives: The room was average, we had a two bed room.  I didn't like that the bathroom was open, (ie: no door to the sink area) b/c then that means if you get up earlier or in the middle of the night, the other person can hear you.   The deco was ok, very modern feel, but lacked since there wasn't a microwave.   Positives: Did like that the shower was separate, had decent toiletries.  The floors were updated with granite, but average counter tops. Next door to some sort of rail system but is not the ""el"" as Chicagoans call the subway. FIVE STAR aspect: GREAT GYM.  Really new and updated equipment.  Free water, towels and headsets.   hmm, i just basically said that ""if you are a work out fanatic and plan on staying indoors during your whole stay, then THIS PLACE IS FOR YOU my friend!""   Overall, i don't think i would stay here again unless i had to; and had an expense account for the taxi rides...",2,1,1,0,N,_0L4WNYQ6f6y6pMYzJ3b9Q,Vlad A.,"Vernon Hills, IL",April 2009,15,273,14,247,49,97,7,42,1,0.21344800625488664,5frLxcnegDD_3-ZnnfLJGQ,George's Tailoring & Formal Wear,"George's Tailoring & Formal Wear - Los Angeles, CA",47,4.5,"Local Services, Sewing & Alterations, METADATA","12120 Santa Monica Blvd Los Angeles, CA 90025",Yes,None,None,http://GeorgesTailoring.com,(310) 826-6380,0
596,9/8/2005,Kna7xcN6v00Veao57V0itQ,"Overall, my experience here was decent - the hotel room was pretty spacious and since it was comped - not too sure on the price of it.  It also has massive underground conference facilities that can cope well with 5,000 people. Yes, it is connected to an underground shopping mall so you don''t really need to leave the building at all. Unfortunately the whole complex is massively confusing and I got lost a handful of times. edit: I just attended a beautiful wedding ceremony and reception here - the catering was done really well and the entire setup of an ethnic wedding went very well.",4,0,1,0,N,ZzA0SBWKSRJA8y5tlszrjQ,Maddy i like my fries K.,"Toronto, ON",January 2010,5,65,2,91,45,27,8,0,2,0.0647410358565737,mE-T_W_lYksm8-3FuifL_A,Pozzetto,Pozzetto - Marais - Paris,25,4.5,"Food, Coffee & Tea, Ice Cream & Frozen Yogurt, Ice Cream & Frozen Yoghurt, METADATA","39 rue du Roi de Sicile 75004 Paris Neighborhoods: Marais, 4ème",Yes,€€,No,http://www.pozzetto.biz/,01 42 77 08 64,0
597,7/23/2008,8ZR9ZtFnkAFjMbzWloOzVQ,"I stayed in this hotel while attending a conference in McCormick Place West, and it was pretty nice.  The location was very convenient, so after working a full day on the exhibit room floor, I could escape to my room pretty easily, just by walking over the bridgeway. There isn't much around it to do though, so if you're looking for more to do in the evening than stay in and watch TV, you should try for something further north.  It is close to Chinatown, though you should drive there or take a cab.  There's a patch of a bad neighborhood between McCormick Place and there, so walking is not a good choice. But the room was nice (mine had a little bonus living room area), room service was excellent (better than a Westin I stayed at a few days later), and everyone there was welcoming and friendly.  There's an attached parking garage, with valet available, and you can easily get to downtown or down to 55 from there.",4,0,1,0,N,x0BmKrUesHgnNO31rVIZ4Q,Nikolai The Russian T.,"Honolulu, HI",December 2009,41,40,0,21,5,4,0,173,0,0.03864734299516908,2fs1g5N0XIySOlBsOly_OA,Starbucks Archives,Starbucks Archives - Marais - Paris,2,3.5,"Restaurants, Fast Food, Food, Coffee & Tea, Cafes, Fast Food & Takeaways, METADATA","13 rue Archives 75004 Paris Neighborhoods: Marais, 4ème",None,None,None,http://www.starbucks.fr,01 42 71 62 22,0
598,9/30/2007,ZvoDImnTuYW3k1l8nunxOA,"Modern hotel attached to the convention center, which is useful if you are at a convention.  But totally useless if you are not, or are trying to escape your convention.  Its so isolated that everything is overpriced.  There's no wireless access, and the wired internet is expensive.   Come here with an expense account or not at all.",2,0,0,0,N,VmccKQytcSYJnbE7mRaMdQ,Hitomi A.,"Des Plaines, IL",October 2011,3,11,0,7,1,3,0,3,1,0.030054644808743168,1oxoB7psIur4Lry-KwdvSQ,Le Bouquet des Archives,Le Bouquet des Archives - Marais - Paris,5,4.0,"Restaurants, Brasseries, METADATA","31 rue Archives 75004 Paris Neighborhoods: Marais, 4ème",None,€€,None,None,01 42 72 08 49,0
