reviewerID;name;location;yelpJoinDate;friendCount;reviewCount;firstCount;usefulCount;coolCount;funnyCount;complimentCount;tipCount;fanCount
um-78ffjtSyezySmMC0fLg;Eliza M.;Chicago, IL;December 2007;108;327;53;904;702;693;523;0;17
yXQM5uF2jS6es16SJzNHfg;Jackie Minus One T.;Chicago, IL;August 2008;42;62;4;107;51;31;45;0;3
XDXzvxPXv7L2c58BFnbsEg;Cassi L.;Chicago, IL;July 2009;4;11;1;18;7;11;3;0;0
xBO_ClBsdYKYLwWxLJSQDQ;Claire üBear B.;San Clemente, CA;November 2010;104;168;6;420;330;319;127;18;5
XLemnS2F_6F-FdygReq6ag;a w.;San Francisco, CA;March 2007;3;88;2;24;11;3;6;0;0
ZiO2Wr41kZ4Vz64aheBFPQ;Amameh K.;Fairfax, VA;April 2009;11;455;18;260;73;43;23;1;3
xOEeuhX2c-B2S0ZqMKU38Q;Jacquelyn G.;Chicago, IL;July 2009;10;184;14;193;45;33;18;0;1
xHtWDV4zEp-lXYeGqRAkLw;Sandra CukoosNest W.;Chicago, IL;August 2009;177;92;2;32;19;23;16;0;4
YSfAlm6XNaym-JOrRjv3Tg;Kathleen Yelp Empress M.;Atlanta, GA;December 2006;2152;1518;146;11639;10287;6836;8355;144;383
yaBIVHDxaUBN2YHQ8-YiuQ;Meredith Meremaid B.;Chicago, IL;March 2009;115;516;15;944;373;184;156;6;12
wSJqJDnrOulV8C5niQPoYQ;Tak-seng L.;Lisle, IL;May 2009;31;104;8;78;29;26;15;10;3
wekw0bbIv8o61WkTg7GPkg;Shyam Grammar Nazi S.;Lilburn, GA;November 2007;28;171;19;198;91;34;22;0;2
WpnT2iNZCOuIUSpk2RcfYg;Justin O.;Kalamazoo, MI;May 2010;15;43;4;27;10;4;4;4;1
ZpzI2GhtSXUXs7rWSikwkQ;A M.;Detroit, MI;May 2009;1;36;1;42;9;10;2;0;0
zhG6eDah9wfRrVuSYeWsGQ;Ray Y.;PRINCE, NY;August 2007;10;14;0;1;0;0;1;10;0
YlDTNubEdBWTjrN_xbdjIA;Melissa W.;Westmont, IL;June 2011;13;3;0;6;2;1;1;0;0
YQO-Ne9Piwl8slYVzNlLEA;Dion Yoda L.;Mountain View, CA;July 2009;0;11;0;17;6;1;3;0;0
YEk-6rfOCLmEA7Cu-u8xmw;Angie M.;Chicago, IL;March 2008;301;739;33;4906;4233;4117;5154;4;82
uLhyw1b1gX6FREf6L4cRmQ;Francisco M.;Fort Lauderdale, FL;June 2010;36;94;46;187;68;87;33;27;1
UKd_zh85KF1YO3Jj9LeUFg;Pheng Panger P.;Comox, BC;December 2008;6;26;23;35;20;21;4;0;0
-wylouJpUo7L_tz1G8MxLw;Kelly J.;Chicago, IL;August 2010;0;5;0;7;0;0;0;0;0
wlm-UggdoRzy26g1I51TVA;Levi O.;Burbank, CA;January 2012;0;1;0;1;0;1;0;0;0
wWJ9wtiIsbc5jdcxn9ywvg;Mike S.;Ferndale, MI;January 2010;4;11;2;37;20;7;6;0;0
vuFqAy78DHh50N5tOUlldA;Scott L.;Mesa, AZ;August 2010;0;5;0;2;3;0;0;0;0
vBcB5ABj5G8sOczDcp5j1Q;s ssr g.;Chicago, IL;March 2008;1;8;0;8;3;3;0;0;0
ThGuHGtDGwzezEvm862qmg;Noelle B.;South Pasadena, CA;June 2011;0;7;1;2;1;0;0;0;1
zKB3C4FXE-USZcUFcI5VRg;Bryan M.;Lake St Louis, MO;June 2011;7;226;46;114;38;15;36;0;0
x5rF-auPlGRjFiW8Bpd9fg;Izelhaze I Love Sweets H.;Fremont, CA;May 2008;44;37;0;14;2;3;18;20;0
uVH-PcJjsb_BgYA_MPn2PA;Resident of E.;Emeryville, CA;December 2007;0;10;3;5;0;0;0;0;0
zOxFYwqq8Iwhsqm_jm016A;Andrew S.;Scottsdale, AZ;August 2010;45;30;5;22;9;3;10;17;0
uinionF5Jr2NObKUe2FusA;Sarah V.;Tinley Park, IL;February 2012;8;11;0;6;0;2;1;0;0
Xv_6lnK2sudSD8IrwDI8rQ;COURT P.;New York, NY;March 2009;47;32;0;18;8;11;3;0;2
ZBxyI12uHiC15eAoq9XADg;LINDSEY D.;Kaufman, TX;January 2010;25;214;9;164;61;64;36;3;10
TVgDN-CZ0wdszYCFXDtOug;Alayne H.;Decatur, GA;June 2008;132;281;37;698;625;203;831;0;7
WvntDWMQnaEV8agu3gcTug;Alma P.;Tustin, CA;December 2007;188;417;6;698;472;185;102;0;19
Tf0gi1AJ3TNHjs1TYJxyuA;Tamara H.;Honolulu, HI;March 2010;4;45;6;39;7;7;1;0;1
VSrYiB1pnWAIBogGxe2w1A;Kim S.;Jacksonville, FL;June 2010;2;15;3;11;11;7;0;0;0
Tb1AFoP1o2a4LN73aCZyzQ;Clint Milk Shake N.;Las Vegas, NV;April 2011;4;28;1;29;19;5;6;54;2
ubF5zarbyXJVMTOZrSUFyQ;Ling A word to yo belly! H.;San Jose, CA;April 2008;193;512;14;464;294;163;188;20;20
zF4F20s3LFi_-bYnOTmwwA;Rick B.;London;December 2010;3;116;55;68;26;11;29;0;1
U_Ss_hoieG88bCjlXZLldw;Derrick D.;Inglewood, CA;October 2009;63;92;8;57;17;11;2;0;0
W_mBA5Byw4dX9KnbhfcPtw;Jesse M.;Skokie, IL;June 2010;0;11;1;3;4;0;0;0;1
yubAVY-SZckvAuuT_ac61A;Jamie M.;San Francisco, CA;September 2006;136;110;11;354;365;360;400;0;19
wssvWdYedb47x16QfuJ-ug;Jan J-boogie T.;Fort Lauderdale, FL;February 2010;11;130;24;55;16;14;10;15;0
vIHCUJSkc-tccj6wHFPxwg;Jackie R.;IL;January 2007;26;114;3;277;129;64;39;0;2
xD3xVGcW6i3k1y9eHi_cKw;Carey F.;Sheboygan, WI;July 2011;1;9;0;4;1;0;1;0;0
ZQYNombDho1PYfnEWFZevw;Melissa oh here go hell come H.;Arlington, VA;November 2007;172;409;39;954;679;309;275;5;11
wkMerj3FWjl4iDrleIt16Q;Ms L.;IL;January 2007;6;7;0;9;14;4;0;0;1
wzyAH2F7kvh7Mnd_cSfv8A;Iliana C.;Pittsburgh, PA;June 2005;29;148;21;234;102;77;52;3;2
xZfssbFXzM3-sGQPj44R5w;Anthony Patchy F.;Astoria, Queens, NY;January 2009;85;286;25;481;246;305;209;72;12
Tw7xJTcOYVDYdX8Y37lxGA;Caitlin S.;Atlanta, GA;August 2008;92;252;22;359;186;111;112;9;7
YWs053gCitKsj2986a13CA;Mac P.;Lakewood, CA;July 2009;10;131;3;60;19;14;12;0;0
X9P0fzm9LiNrIzLr08Lv-w;Courtney M.;Aliso Viejo, CA;February 2009;20;83;0;62;21;21;3;0;2
tsnhyyqh7bzDGW3BGvxszw;Mary c.;Boston, MA;April 2007;0;184;17;87;38;17;0;0;0
w9TB3lYUutVaVPc7RXhSmg;Shannon The Wino P.;Raleigh, NC;August 2010;33;137;2;235;77;17;102;15;1
YrugcPqjHGVkrSXpozDowg;Helena President of the Howdy-Doody Circus Army K.;Durham, NC;December 2008;268;322;35;1074;674;349;469;669;19
z96eQlEDrQVvxtKyymwTLg;Ermelinda Smiley C.;Chicago, IL;April 2010;15;389;10;213;176;89;45;0;4
ZeVO3Z26xm109mIxgdNczQ;Chris Chris S.;Austin, TX;December 2009;7;19;0;35;4;6;2;0;0
TmArrTnDeSWE1cmtntQMsw;Claire M.;San Jose, CA;June 2010;31;43;0;13;6;5;2;0;0
vRdHx-9ernUk0d9iVJl8kA;Arlene A.;Columbus, OH;November 2010;0;12;0;5;1;2;1;0;0
-XM94NttmJuZZQGXjr_F4g;Holly D.;Madison, WI;November 2008;28;48;1;45;12;7;5;32;4
ywj6oN4oCHv4MdPXjR4g3Q;Angela R.;Houston, TX;April 2011;133;9;2;7;2;0;0;0;3
XVijwtIS35MBtdvFNj8lbw;brb b.;Brooklyn, NY;April 2009;0;57;2;21;6;13;5;0;0
XzBMdY7dgK-0i5qmMboPUw;Eric R.;Lombard, IL;July 2011;2;8;1;1;2;1;1;3;1
ZBo6qleidHe4-y9wONquAQ;s. l.;Berkeley, CA;August 2011;0;2;0;1;0;0;0;0;0
TmG8kZmGQevILRxMqrJe-Q;Jason H.;The Loop, Chicago, IL;March 2012;0;1;0;0;0;0;0;0;0
VyRICVwE3VfGynw5ly2oBA;Jennifer The Yelpinator Q.;Chicago, IL;July 2008;128;667;134;895;662;542;159;14;12
ZQSxXI1824eVVrBQNBdaUg;Rachel R.;Scotch Plains, NJ;June 2011;12;31;3;16;4;6;2;0;0
UlrVrgJTLH4gk6MPNbX1eQ;Genevieve Friendly-vieve L.;Garden Grove, CA;March 2008;16;80;3;115;80;67;22;0;3
zPi0yIaS57RNf-dDJdWWkg;Tatiana Tatiana B B.;Manhattan, NY;September 2010;55;66;1;39;24;21;18;57;2
Ur91BwZjjrgBDb3dACcDiQ;Luke hummus and ketchup S.;Chicago, IL;June 2007;318;729;52;1043;721;524;411;230;21
wGGdj_gh-wwejcYmjf_tbw;Jon Mata Mata W.;Washington, DC;June 2007;114;301;47;726;489;171;354;109;7
xWpEpEKAXNhGKafT2Lq_yQ;Manda the panther H.;Chicago, IL;March 2007;30;177;7;103;57;33;35;0;4
uSgU6aGo3WqcZ_47d06Yig;Quantas TangySweetFoodLove G.;Chicago, IL;April 2008;90;299;5;332;282;211;132;3;4
U1INWYlKnKCe-R4oro-H9w;Amy S.;Reston, VA;June 2011;2;32;0;14;5;6;0;0;0
vvKBMX2yw1rTcS-UzP_RUg;Heather R.;San Francisco, CA;September 2007;3;150;0;141;63;12;2;0;1
xhFGZL8friAjTgvrnkRQ5Q;Beth B.;Washington, DC;June 2008;0;46;3;51;28;27;6;1;0
yIP290NGyeya0PqBXQEbwA;Paul B.;San Francisco Bay Area;April 2009;0;26;2;12;6;6;0;0;0
tB1ui59cZUHBPgCc4cYH6w;lisa h.;New Lenox, IL;February 2010;0;12;1;1;1;1;0;0;0
Uw2v16SKvj9uiheMp1q4oA;Tommy G.;Chapel Hill, NC;March 2010;19;24;2;51;18;0;3;25;2
U8L7NKdNit6F5nny3KpEBw;Emmy K.;Newark, NJ;May 2012;22;12;1;5;3;1;0;1;0
zDf8z7mzWOrSwkbkf680xw;Shawn Shameus J.;Chicago, IL;October 2008;6;105;2;24;16;4;3;0;1
u5lzUAnMRYCSgxGCKmFkug;Peter Bi-Coastal Foodie N.;Beverly Hills, CA;December 2009;44;219;30;175;57;44;16;23;4
wzyGNvArcpUjZauRWFrKHA;Bill Little Lion Man T.;Brooklyn, NY;May 2011;103;494;23;543;364;507;527;178;15
z89zvVnsyKqXLXVfAnRVWw;Kristen W.;Louisville, KY;February 2011;21;149;23;174;95;15;22;4;3
uoJwhPmgTmvs3GYkMhjkpw;charles i.;Dallas, TX;September 2011;0;28;2;8;2;3;1;0;0
-vBbg7fTK3y8W0PtpzlLWQ;Nick nick-o-licious D.;Mountain View, CA;April 2008;107;621;20;1132;789;759;295;158;21
tH2mkwx6Dxcbuw6Uf5Tikw;Jeffrey Jeff H.;San Francisco, CA;September 2010;13;63;0;17;6;2;2;0;0
WBKU8MZ2kTFL9YaOtFZiCw;Helmut B.;Roswell, GA;March 2012;28;159;8;84;32;51;13;13;3
X3QM13kVvzGJUo9etzvLww;Keli RastaMermaid R.;Saint Louis, MO;June 2010;8;26;0;17;6;8;6;9;1
Un9kXZRrhnfdhaW33OwLFg;Carolynne M.;Chicago, IL;February 2007;539;1019;159;6075;4841;4754;1971;0;57
tfNaUQe-elhL-z2ZmdV64w;Risk D.;San Francisco, CA;March 2006;2;44;3;60;21;41;6;0;1
uruAiL_DUkClXd-hxs-OmQ;Lorna SuperYelper S.;Cook, IL;August 2009;85;215;13;370;229;183;91;218;9
t-nB38eHbeFuabXBdJMwvg;Katharine S.;Decatur, GA;June 2008;98;141;23;194;89;76;43;0;4
YOChRzTztTL_KooP9wEtSQ;Nicole I'm always hungry S.;San Francisco, CA;January 2010;261;200;2;547;234;286;319;33;18
-UCXnd1ehoni185mUPJwbA;Matt C.;San Diego, CA;July 2012;0;12;0;3;0;0;0;2;0
Vd5ZQKvhdXS3WgECV78_hQ;Jay smdiabla S.;Tacoma, WA;May 2009;191;427;79;1506;1076;849;1501;252;24
vrLS2nLGDzSrlMgSGzh-UA;Doug Doogiesd S.;Nampa, ID;September 2010;16;108;10;20;11;14;1;11;1
Ud8tcgnxp0w0qBtXt_DKOg;Lyn Wait For It... C.;Los Angeles, CA;May 2008;67;459;2;325;207;231;59;36;7
UoEp9-y4qUDDIP4ym2Z5Mw;Raquel Kel R.;Noblesville, IN;November 2009;71;34;9;42;8;4;12;60;3
uRzy7KZwZk0Ujhlhsedlhg;Romana claretta BaltiNena H.;Astoria, Queens, NY;February 2011;28;381;3;133;61;24;32;15;11
tzIGbmBLl63kjOGSOJH7Ng;Linda B.;Louisville, KY;June 2012;0;4;0;0;0;0;0;0;0
VatZipEmv3Wx5iQK0QL-pA;George Tenderloin M.;Hialeah, FL;December 2007;233;299;88;1873;1846;1941;1297;0;27
yZyUc9ChBerAAeUY8ygSfw;Eric Paris Hilton G.;Berkeley, CA;March 2006;45;377;145;976;523;964;139;3;13
V7N4zvbBz4xz_NCTRm-yfA;John Lighten Up, Francis B.;Chicago, IL;June 2006;379;553;65;4073;3378;3631;3184;0;91
uL-ECTF9PumWkzxHScw-QA;Bill globetrottin' M.;Canfield, OH;May 2006;62;392;166;924;664;501;554;0;17
t903_es-gp3abvdrIQutQA;Jeremy France & Hockey K.;Somerville, MA;January 2008;1078;746;52;1923;1189;583;1293;340;48
YT-tCQkmqqPJKQeCFGegFQ;Rick G.;Austin, TX;May 2007;112;99;7;526;423;257;391;3;14
Uq-xpgPpVuE3X_AToxWZFw;Megan Megoo T.;Palatine, IL;December 2008;55;174;38;186;48;49;29;9;3
UyjOsdvAPTqwUvy581k8Tw;Corey don't be that guy... H.;San Diego, CA;January 2010;264;380;43;509;399;476;156;1;15
WAAyNvY6GlJW76tiVLYMbA;Jenny i draw pictures all day C.;Portland, OR;July 2007;147;355;84;2104;1978;1877;1605;3;30
ZhBppt_sn8CNJ76PbZeMyw;Theresa Sputnik C.;Naperville, IL;May 2009;106;346;74;516;273;357;124;52;16
Vi7zbQwHHloEzM8JKunPIQ;Kristina B.;Austin, TX;September 2010;10;20;1;6;2;3;3;2;0
yhRc_3hl4AmWOtgYsQJsjw;Brian D.;Watertown, WI;October 2010;1;20;2;26;12;8;1;0;0
Vo1MmLAw2rpmblZ9wh3TCA;Lee T.;Brooklyn, NY;June 2007;8;67;1;53;31;13;18;0;2
ytWFR6cNNhKYVlFdQjkOww;Sarah ice (coffee) princess C.;New York, NY;June 2007;177;476;27;566;323;234;123;4;22
tf_FzKhHm4a-_nyFagnw0A;Kate P.;River Falls, WI;April 2010;0;66;6;39;5;11;1;0;0
Ti0QmBCE_nTMx4gowqIojw;Craig G.;Trenton, MI;November 2010;45;20;6;28;1;2;1;0;0
X4yDntO5EhsRVYZraEvc-g;Jesseca T.;Los Alamos, NM;April 2007;110;365;63;643;405;304;166;0;12
vPpS5lhfwDu82BGOlaiHUw;James Nickname K.;Walnut, CA;August 2008;42;17;0;81;70;71;16;157;0
yN3cBeSdhtFRcFPdLgDlbw;Kathy Pink Cheeks K.;San Francisco, CA;February 2006;111;260;11;250;210;149;119;94;12
WVUxh9dA05phjU-x3jbifg;Elizabeth P.;Los Angeles, CA;December 2005;21;126;8;151;71;48;21;1;2
WTjT-gplKfrSeuTAY9G0-w;Carrey W.;New York, NY;March 2009;36;67;0;43;18;14;9;0;1
Zpgat943A1KQLjOru29NaA;Alison R.;Los Angeles, CA;April 2008;10;31;2;35;19;16;9;0;0
tfIBOqWBhtHtcebZorprbQ;Josh cat whisperer B.;Seattle, WA;July 2009;8;145;14;100;25;70;8;14;1
wfvG4FemqvY0eC069zOpjw;Leanne MBA Drop-out M.;Chicago, IL;May 2007;146;101;11;512;368;318;258;1;55
ZyhhR2uaK7y0_-IRhDasVA;Syl M.;Amsterdam, Noord-Holland;May 2011;7;136;48;66;54;9;18;2;1
W8N2SEhJZP2Z68eIO7BaZQ;K D.;Chicago, IL;July 2008;0;46;5;39;6;5;2;0;1
TEHiUF-e8pa37rByg15MmA;brewgirl b.;San Francisco, CA;March 2007;24;626;37;543;234;252;45;0;2
-WvlGS3ERPU5JgUK2jmNZg;Kevin kgmercury G.;Brooklyn, NY;October 2010;45;160;10;104;50;31;74;0;1
vRuHPM06W9iQJXK8XHbC3Q;Peter L.;Seattle, WA;June 2007;119;422;17;716;332;218;233;0;16
W5RIYsmqgwIdmB8-whA9vw;Emily W.;San Francisco, CA;December 2008;12;55;0;40;22;14;6;0;1
zsPfbpW6eXFN1AViFABJzQ;Peter pjneubur N.;Brooklyn, NY;April 2008;2;60;1;28;17;3;7;0;0
tWBHvMmO0jkdN2T_sJBkxw;Kyra T.;Berkeley, CA;February 2007;1;51;3;69;19;23;1;0;4
ZRQWFkI7ga_hbG8i5il83Q;Franny B.;San Diego, CA;January 2009;4;3;0;0;0;0;1;13;2
vi-Q5F2sXQJdndhNoMhORQ;Jean the Relaxer S.;Oak Park, IL;December 2008;1;46;1;37;8;7;0;0;0
w-Dy7B6aZbBImMTVqyYJCA;Happiness and LOVE for us L.;Chicago, IL;May 2009;1;220;8;50;11;12;2;0;1
WLhZOdZHassP48SlE5GZXQ;saif a.;Woodland Hills, CA;November 2008;32;10;1;1;0;0;2;20;0
VNl-E0MjU6V6cVOMC43spQ;Meridith H.;Boston, MA;October 2008;20;187;5;155;65;74;16;0;8
w-w-k-QXosIKQ8HQVwU6IQ;Anthony Looking forward to fall flavors and produce N.;Playa del Rey, CA;March 2009;2323;1552;113;19514;17253;14329;31185;1619;353
UWzAJf1CxoE8UE6i4wmR2A;Kim nom nom nom N.;Washington, DC;May 2009;33;516;65;623;431;152;102;0;9
YP8WqkDOhkir9Tj3K5U94g;Stephanie Nini F.;San Francisco, CA;January 2011;10;84;2;39;15;16;5;33;0
wUhsofLMikud2eJlQNM9fA;Jason Jersey2J M.;Sacramento, CA;September 2007;85;71;6;167;120;65;40;2;4
YEJLX5Al2N03i8lix-iXXQ;Amanda F.;Michigan City, IN;January 2011;34;147;24;67;27;17;20;19;3
ZcFB7xOpJufgX9hHPFh9mQ;Bobbi Your Very Own Bobbi Doll B.;Las Vegas, NV;September 2008;2277;127;15;1858;1519;1260;1751;12;174
Y2iLLq02CUVfKHsowQ4wXw;Kate S.;San Francisco, CA;March 2007;55;229;4;181;97;110;59;3;3
UboTwDTY_zpx2Yfwh_XqKg;Mike L.;Highland Park, IL;October 2009;0;21;1;25;1;8;0;0;0
w_RP5cIH9bHDJEDl04EkdQ;Maura S.;Juneau, AK;January 2010;68;213;20;244;94;50;31;0;4
T8qdpq_RJK3sOC753ypbXw;Nichole D.;Oceanside, CA;June 2007;25;178;4;153;108;26;38;1;4
uKzwsCO9B2DZ8bzNmofsgw;Angie N.;Waukesha, WI;March 2009;4;15;3;24;9;2;4;0;0
Wfb0Mh7Tfo6JKzXmHg43rA;Tommy TahmiiJoh D.;Long Beach, CA;June 2009;104;167;23;116;44;40;10;2;9
xX8lDhoS1Hq3KMZ9rGqWAw;Sandy A.;Sugar Grove, IL;July 2011;0;12;0;4;0;0;0;0;0
xdyv0qBpxFoXoup8Lk5KSw;Jaime S.;San Francisco, CA;February 2009;32;4;0;7;2;2;0;7;0
VBMvmHrN-eR90TgPp2g08A;Brandy Brandiesel V.;Cincinnati, OH;April 2011;15;73;14;33;11;3;19;0;0
WdkBHNy3eIWbzZeBuKHSGw;Marna P.;West Hollywood, CA;September 2008;3;13;2;15;4;3;1;0;2
ynB-sMgkQBq_BIR5HQmt-Q;Michelle J.;Chicago, IL;March 2009;12;61;2;30;11;12;7;23;0
uY6IugXeRcM2ky2feCAZgA;Adam B.;Indianapolis, IN;January 2010;10;62;1;52;23;10;13;0;2
VoqJc4XwMu5XpYvUUH41Eg;F bitterswtmocha Q.;Kansas City, MO;September 2009;6;91;2;68;11;10;1;0;0
WctC4-LK2CXS_NfOrC04uA;Andrew P.;Alexandria, VA;August 2010;0;18;0;3;1;0;0;0;0
U6_ZuumXvqYlgKA75E2pDg;Mike B.;Ann Arbor, MI;May 2010;4;29;0;17;10;1;3;0;1
TIaGhZk3W4nA7AXroaIdjA;Tim S.;Madison, WI;August 2010;0;4;0;8;1;6;0;0;0
tMlff--fiJG-1-AL4NaDkQ;Bianca P.;Pasadena, CA;December 2009;0;49;1;16;6;6;2;0;1
u7zcQzb81O1UtugLb2K_dw;Talia B.;Chicago, IL;May 2011;0;2;0;0;0;0;0;0;0
VXNlzHjhGPw56rWq__Bwqg;Bryan BK K.;Arlington, TX;July 2012;0;1;0;0;0;0;0;0;0
UfQ1I2bJJZXdGW-jK9-oKQ;Robert H.;Chicago, IL;December 2011;0;6;0;1;0;0;0;0;0
U-Ecc7LyYJ_XvXCfx0IQMg;Suzanne C.;West Des Moines, IA;December 2011;0;4;1;1;0;0;0;0;0
t9TWu1bj40JQHmNFRL0Wtw;Rick M.;Chicago, IL;November 2009;18;48;1;22;6;4;4;0;1
UcpQbBY-I5OGMJZ9z0OU7A;Stuart S.;Toledo, OH;March 2011;0;1;0;1;0;0;0;0;0
YCwUyIPXBcsXNKLsJDHcKg;R S.;Lake Zurich, IL;February 2011;0;1;0;1;0;0;0;0;0
yzLavfXifaLqepcOgc0ThQ;steve b.;Edinburg, TX;October 2010;0;1;0;0;0;0;0;0;0
zNlOvDNTwoMBU2UtycLvtw;mike h.;Lisle, IL;August 2010;0;1;0;2;0;0;0;0;0
XW_JR49Wv5xMGdzMUqknHw;Nick C.;Bonita Springs, FL;August 2011;1;65;0;0;2;0;0;8;0
wQfj6XePqzIlHhwtoRso6g;jennifer a.;Walnut Creek, CA;October 2011;0;1;0;0;0;0;0;0;0
xrFeos05I1VtsY6NVeB6OA;Nancy O.;Boulder, CO;August 2008;0;11;2;21;12;4;0;0;0
yHMjl2YSI0h82vXyY8W1Cg;Joshua S.;Edina, MN;August 2006;2;8;1;5;0;2;1;0;0
v3v7PlvWqXhR2BqOez4_nw;Karen Scoutqueen F.;Oakdale, MN;April 2011;0;1;0;0;0;0;0;0;0
tWw55qgRZsdtBfTAdYwLYw;Mari Q.;Manhattan, NY;January 2011;0;12;0;10;1;0;0;0;0
yHXqg9oIS9NxApMLxYlNZA;Denice D.;Arlington Heights, IL;February 2012;0;1;0;0;0;0;0;0;0
tDjjZQmxFQJ_Ca9nkC8BXg;Jae L.;Chicago, IL;September 2009;0;4;0;3;0;0;2;0;0
yc2mvO6EOELcoqpODK0LfQ;Gleanlife Gleanlife G.;Chicago, IL;June 2009;2;77;6;35;17;21;7;0;0
UkU4txcVnIxAsajkGvhmFw;Amanda B.;Chicago, IL;July 2009;0;3;0;0;0;1;0;0;0
zpIVFoSArNfO6maPKj8KfA;Chuck Buckman R.;Denton, TX;July 2009;0;1;0;0;0;0;0;0;0
Yv-33zF-H-J2DjCXRUpQwg;J K.;Chicago, IL;January 2010;0;8;2;25;1;3;0;0;0
WFIROcsePryGgQY_nqDUQQ;J T.;Lisle, IL;January 2010;0;1;0;1;0;0;0;0;0
ZBPZ-d-F4CMPM_cqGfeMcA;Sage W.;Northbrook, IL;May 2009;0;2;0;1;0;1;0;0;0
XVzO3JQWRaxSYNCxqjp2cA;Dev S.;Denver, CO;June 2008;0;3;0;1;0;0;0;0;0
vJGW-ORJfn48YtCZZag9vQ;Robin H.;Chicago, IL;December 2005;0;60;0;28;7;1;0;0;0
thrManrQcbhqeNMPck3Ybw;Dawn R.;Hoboken, NJ;July 2010;0;4;1;4;0;0;0;0;0
X0jUH8lIUrkPxwCnue06jw;John Braco B.;Granite City, IL;March 2011;3;57;1;22;8;4;1;0;0
XsKopBxs9YtZze9Y3a-MkQ;Taylor A.;San Francisco, CA;August 2012;0;16;1;2;0;0;0;0;0
wrfct_sWW4kbP9fSJ6Tndw;Honey P.;Tampa, FL;June 2012;0;2;0;2;0;0;0;0;0
wyBgYFnMe3aAoiQhM7vqyQ;Andrea J.;West Chester, OH;September 2010;0;6;0;0;0;0;0;0;0
xWB1HV14Cm5f7izSGfnVBQ;Rosemarie H.;Marietta, GA;September 2011;0;7;0;5;0;1;0;0;0
zJD-HLJ6mmvdraTuWcybPw;Jay wish I were golfing D.;Chicago, IL;October 2011;3;3;0;0;0;0;0;0;0
TupXdw0igjz5MtNoYvfepw;Red N.;WOODY CREEK, CO;May 2012;0;1;0;0;0;0;0;0;0
-XQeic2pMpFODCipykVKcg;Chelsea D.;Sarasota, FL;September 2011;0;1;0;0;0;0;0;0;0
tsGUkIkHDM-Wq3fEOZoY3g;Linda Sheldon S.;Oakland, CA;June 2009;0;4;1;0;0;0;0;0;0
Y1cSqY5tjs7VgCAmLwMTKw;RT TODD P.;Chicago, IL;August 2010;0;20;0;4;2;7;0;0;1
uPs92D5iuAjhrOnqVjdh7w;James J.;Chicago, IL;January 2011;0;15;2;6;2;1;1;0;0
vZSCvcEZ08LEEP5BKSyKGQ;Nick Magnets N.;Riverside, IL;March 2011;0;12;0;1;1;4;1;17;0
UOiduj7PeVLmCK-2G-ZVUg;Shawn M.;Chicago, IL;September 2010;0;4;0;1;0;0;0;0;0
Um9Gp1aphTPK9pCvRqEzNw;Lucy A.;Chicago, IL;December 2010;0;8;0;1;0;0;0;0;0
v0kpKPc8qRAYn4TWUsXoGQ;Kim H.;Arlington Heights, IL;August 2009;0;6;0;2;0;1;0;0;1
ZDroz3x6RZFvM6kFMiMG-Q;Kristal L.;Tippecanoe, IN;October 2009;0;1;0;0;0;0;0;0;0
uLONNyMdpkzd4DvjG-daNA;Mary M.;Cook, IL;August 2009;0;1;0;0;0;0;0;0;0
U7_Na09xjv36KVhJHFnHgw;Bridget M.;La Jolla, CA;April 2009;0;1;0;0;0;0;0;0;0
X0s-CGcCNdpKe_pd-9paNg;Joni V.;Castle Rock, CO;September 2008;0;1;0;0;0;0;0;0;0
VCAs6g1YUuFnsviI8Hn1XA;Amy B.;Wyoming, MI;January 2012;0;9;0;2;0;0;0;0;0
ZRWedkwDOqrV_H-pIi3iBQ;Matthew A2one D.;Ann Arbor, MI;January 2011;0;2;0;0;0;1;0;0;0
X5ulROB5la9G-Td33l3m8g;Rome L.;Orlando, FL;May 2011;0;2;0;0;0;0;0;0;0
uzYtkDjZGgdFWeoCJB1HZg;Alec G.;Denver, CO;July 2012;0;17;0;2;0;2;0;0;0
ZcBSVV-ksoQFvjJMWnwWAA;Michael O.;Dayton, OH;April 2011;0;4;1;1;1;1;0;0;0
YxoJexCjEpw7_Gyt_whP8w;Julie milligan Superjuliebelle H.;Philadelphia, PA;June 2010;0;3;0;0;0;0;0;0;0
TumJRLPi39I8a_GsTsx0iw;Leigh-Ann B.;Henderson, NV;February 2009;0;11;4;8;4;2;2;2;0
wjDaPxOQJOmurXQzwE_diA;Peter Pete S.;Bellport, NY;July 2012;0;2;0;0;0;0;0;0;0
v3DeAv5p8ysGsOQckzhknQ;Sandy S.;Washoe County, NV;June 2012;0;1;0;1;0;0;0;0;0
zHVSNKfqPMQ9wsuaF_0Kww;JAYSON M.;Fish Creek, WI;December 2011;0;1;0;1;0;0;0;0;0
tXZ0x48p6oCXPLZ1-wogAw;Tracy D.;Chicago, IL;May 2011;0;4;0;0;0;0;0;0;0
ZgeWnIGQZt8y2q0dWwrgIQ;The Chicago Critic X.;Lake County, IL;December 2009;0;20;1;8;0;1;0;0;1
Yt_3gq4Sb2X11XB8TsmvZg;jason a.;Chicago, IL;August 2010;0;2;0;0;0;0;0;0;0
TWPHCUPDUZaeV9UznzqroQ;Heather R.;Chicago, IL;December 2008;0;4;0;0;0;0;0;0;0
